hs_product_code,no_sh4,dcr,eci,coi,rca,distancia,pci,cog,Sector,import_value_bloco,proporcao_importacao_origem_brasil,dcr_bloco,import_value_total,import_value_total_2013,export_value,import_value,import_value_normalized,import_value_total_normalized,export_value_normalized,eci_normalized,pci_normalized,rca_normalized,rcd_normalized,coi_normalized,cog_normalized,distancia_normalized,dcr_bloco_normalized,import_value_bloco_normalized,pci_gt_mean
0814,"Cascas de frutos cítricos, de melões ou de melancias, frescas, secas, congeladas ou apresentadas em água salgada, sulfurada ou adicionada de outras substâncias destinadas a assegurar transitoriamente a sua conservação",0.1573050062030523,-0.16482677,0.47313067,0.804,0.826,-1.73,-0.0001,Agriculture,356456.0,0.0896548241578203,0.2232001116421473,119871195.0,105538521,1354298.0,187236.0,1.4755673451509404e-05,0.00012204864935210016,2.6150797128003594e-05,-1.0,-0.5133531157270029,0.021967213114754098,0.00448534900991238,1.0,-7.142857142857143e-05,0.8997821350762526,0.005441805388921119,1.9601312027636115e-05,False
0901,"Café, mesmo torrado ou descafeinado; cascas e películas de café; sucedâneos do café contendo café em qualquer proporção",0.2058627858694577,-0.16482677,0.47313067,11.1,0.811,-1.76,0.0,Agriculture,333511736.0,0.7133856123132051,0.716039859467799,35019247418.0,29318136857,5801465823.0,71584110.0,0.005641392421740097,0.03565537032223564,0.11202331819312988,-1.0,-0.5222551928783382,0.30327868852459017,0.005869911359244839,1.0,0.0,0.883442265795207,0.01745765061346142,0.01833962004346848,False
0902,"Chá, mesmo aromatizado",0.0436358088250027,-0.16482677,0.47313067,0.0146,0.828,-1.96,-0.29,Agriculture,64177716.0,5.590725603260796e-05,0.6184031682296246,7797531615.0,8082762088,1647099.0,3378564.0,0.0002662574885119604,0.007939173392665772,3.180463369120946e-05,-1.0,-0.5816023738872403,0.0003989071038251366,0.0012442187100982045,1.0,-0.20714285714285713,0.9019607843137254,0.015077186425396044,0.003529095979691784,False
0903,Mate,0.2831539737547441,-0.16482677,0.47313067,36.6,0.548,-1.64,0.0,Agriculture,88160285.0,0.9991741632867908,41.01582024534664,184204256.0,196866339,98294379.0,517910.0,4.081539253814029e-05,0.00018755031723600063,0.0018980138522334796,-1.0,-0.486646884272997,1.0,0.00807376971966296,1.0,0.0,0.5969498910675382,1.0,0.004847883763298493,False
0904,"Pimenta (do género Piper); pimentos dos géneros Capsicum ou Pimenta, secos ou triturados ou em pó",0.2101749668638899,-0.16482677,0.47313067,4.1,0.796,-1.83,0.0,Agriculture,26295456.0,0.3769046256509109,0.4078322135942784,4840810093.0,3779648096,296535310.0,10102550.0,0.0007961606145588793,0.004928743169872165,0.00572594416671933,-1.0,-0.543026706231454,0.11202185792349725,0.005992867628856328,1.0,0.0,0.8671023965141612,0.009943290446338158,0.0014459721198828923,False
0905,Baunilha,0.018743356725803,-0.16482677,0.47313067,0.0135,0.826,-1.96,-0.029,Agriculture,380531.0,0.0,0.0297360563782009,959910997.0,240366697,191009.0,178653.0,1.4079265361001675e-05,0.0009773477329735295,3.68828545019105e-06,-1.0,-0.5816023738872403,0.00036885245901639344,0.0005344426001547291,1.0,-0.020714285714285716,0.8997821350762526,0.000724989923408262,2.0925182539186878e-05,False
0906,Canela e flores de caneleira,1.1088575312790123,-0.16482677,0.47313067,0.0026,0.857,-1.7,-0.0271,Agriculture,53553393.0,0.0006292038302783,3.979326208652371,1009517322.0,374506657,39669.0,11115308.0,0.0008759739321548746,0.0010278551544234558,7.659879666593132e-07,-1.0,-0.5044510385756676,7.103825136612021e-05,0.03161763983300169,1.0,-0.019357142857142857,0.9335511982570806,0.09701930096360407,0.0029448705207139833,False
0907,"Cravo-da-índia (frutos, flores e pedúnculos)",0.1012819850642207,-0.16482677,0.47313067,1.2,0.759,-1.36,0.0,Agriculture,5064106.0,0.2826727955536475,0.895835398797586,424046130.0,322977520,7298141.0,426459.0,3.360833250260232e-05,0.0004317489070621602,0.0001409233453069895,-1.0,-0.4035608308605341,0.032786885245901634,0.0028879249452707376,1.0,0.0,0.826797385620915,0.021841216229223675,0.0002784722990972917,False
0908,"Noz-moscada, macis, amomos e cardamomos",0.2485737021328973,-0.16482677,0.47313067,0.0017,0.83,-1.83,-0.237,Agriculture,5784888.0,0.0008294024015676,0.2881227468294119,1506053694.0,712545335,36758.0,3717300.0,0.00029295255678019137,0.001533411085160544,7.097780553697607e-07,-1.0,-0.543026706231454,4.6448087431693985e-05,0.00708775795293419,1.0,-0.1692857142857143,0.9041394335511982,0.0070246735309919895,0.0003181076899615319,False
0909,"Sementes de anis, badiana, funcho, coentro, cominho ou de alcaravia; bagas de zimbro",1.2176087085930614,-0.16482677,0.47313067,0.0057,0.841,-1.31,-0.085,Agriculture,25512462.0,0.0012595413174941,1.4002986547391054,1366918802.0,717025270,108019.0,16526559.0,0.0013024231872134835,0.0013917488147014037,2.085791277082164e-06,-1.0,-0.3887240356083086,0.00015573770491803278,0.034718539144894735,1.0,-0.06071428571428572,0.9161220043572984,0.03414045230262031,0.0014029157266400602,False
