,ano,cnae_2,Engenheiros,Pesquisadores,Profissionais Científicos,Total Técnicos,Total Contratados,Potec
7982,2018,10112.0,235.0,0.0,176.0,411.0,133779,0.0030722310676563587
7983,2018,10121.0,560.0,27.0,236.0,823.0,284848,0.0028892602370387014
7984,2018,10139.0,118.0,2.0,121.0,241.0,65197,0.0036964891022593063
7985,2018,10201.0,33.0,0.0,20.0,53.0,18553,0.0028566808602382364
7986,2018,10317.0,70.0,1.0,55.0,126.0,23461,0.005370615063296534
7987,2018,10325.0,15.0,0.0,12.0,27.0,8336,0.0032389635316698658
7988,2018,10333.0,124.0,37.0,76.0,237.0,19398,0.012217754407670894
7989,2018,10414.0,187.0,3.0,75.0,265.0,22036,0.012025776002904338
7990,2018,10422.0,87.0,0.0,128.0,215.0,8031,0.026771261362221393
7991,2018,10431.0,40.0,15.0,49.0,104.0,3984,0.02610441767068273
7992,2018,10511.0,26.0,0.0,33.0,59.0,13463,0.004382381341454356
7993,2018,10520.0,169.0,7.0,188.0,364.0,80513,0.004521009029597705
7994,2018,10538.0,52.0,0.0,33.0,85.0,24963,0.00340503945839843
7995,2018,10619.0,49.0,0.0,43.0,92.0,21761,0.004227746886632048
7996,2018,10627.0,54.0,2.0,107.0,163.0,22375,0.007284916201117319
7997,2018,10635.0,5.0,0.0,5.0,10.0,4124,0.0024248302618816685
7998,2018,10643.0,17.0,0.0,16.0,33.0,8337,0.00395825836631882
7999,2018,10651.0,168.0,3.0,27.0,198.0,8603,0.023015227246309427
8000,2018,10660.0,168.0,18.0,192.0,378.0,55781,0.00677650095910794
8001,2018,10694.0,153.0,1.0,45.0,199.0,20952,0.009497899961817487
8002,2018,10716.0,1032.0,28.0,661.0,1721.0,255015,0.00674862263004137
8003,2018,10724.0,6.0,0.0,4.0,10.0,2017,0.00495785820525533
8004,2018,10813.0,57.0,4.0,90.0,151.0,17284,0.0087364036102754
8005,2018,10821.0,37.0,1.0,30.0,68.0,2646,0.025699168556311415
8006,2018,10911.0,83.0,2.0,112.0,197.0,147998,0.0013310990689063367
8007,2018,10929.0,99.0,0.0,80.0,179.0,47190,0.0037931765204492476
8008,2018,10937.0,284.0,4.0,179.0,467.0,35134,0.013291967894347357
8009,2018,10945.0,107.0,3.0,118.0,228.0,47248,0.004825601083643752
8010,2018,10953.0,48.0,4.0,45.0,97.0,13070,0.007421576128538638
8011,2018,10961.0,19.0,1.0,13.0,33.0,12910,0.0025561580170410532
8012,2018,10996.0,385.0,36.0,297.0,718.0,93596,0.007671268002906107
8013,2018,11119.0,25.0,1.0,48.0,74.0,9522,0.007771476580550304
8014,2018,11127.0,16.0,1.0,24.0,41.0,5810,0.0070567986230636835
8015,2018,11135.0,216.0,0.0,124.0,340.0,38100,0.008923884514435695
8016,2018,11216.0,34.0,1.0,54.0,89.0,19610,0.004538500764915859
8017,2018,11224.0,128.0,1.0,272.0,401.0,45972,0.008722700774384407
8018,2018,12107.0,15.0,79.0,50.0,144.0,4030,0.03573200992555831
8019,2018,12204.0,26.0,117.0,29.0,172.0,5434,0.03165255796834744
8020,2018,13111.0,32.0,5.0,32.0,69.0,20305,0.0033981777887219897
8021,2018,13120.0,4.0,0.0,7.0,11.0,5796,0.0018978605935127675
8022,2018,13138.0,35.0,0.0,30.0,65.0,9490,0.00684931506849315
8023,2018,13146.0,10.0,0.0,7.0,17.0,5200,0.003269230769230769
8024,2018,13219.0,56.0,1.0,90.0,147.0,26027,0.005647980942867023
8025,2018,13227.0,1.0,0.0,4.0,5.0,2325,0.002150537634408602
8026,2018,13235.0,26.0,1.0,38.0,65.0,15664,0.004149642492339121
8027,2018,13308.0,27.0,0.0,76.0,103.0,24007,0.0042904152955388014
8028,2018,13405.0,21.0,0.0,44.0,65.0,36476,0.0017819936396534708
8029,2018,13511.0,41.0,2.0,97.0,140.0,41562,0.0033684615754775997
8030,2018,13529.0,22.0,0.0,20.0,42.0,6307,0.006659267480577136
8031,2018,13537.0,1.0,0.0,6.0,7.0,3341,0.0020951810835079317
8032,2018,13545.0,77.0,0.0,59.0,136.0,12976,0.010480887792848335
8033,2018,13596.0,70.0,15.0,122.0,207.0,42579,0.004861551469034031
8034,2018,14118.0,23.0,0.0,60.0,83.0,70600,0.0011756373937677053
8035,2018,14126.0,152.0,4.0,586.0,742.0,413656,0.001793760999477827
8036,2018,14134.0,4.0,0.0,17.0,21.0,22433,0.0009361208933267954
8037,2018,14142.0,5.0,0.0,13.0,18.0,12259,0.0014683089974712456
8038,2018,14215.0,13.0,0.0,21.0,34.0,9595,0.0035435122459614382
8039,2018,14223.0,5.0,0.0,33.0,38.0,13069,0.002907644043155559
8040,2018,15106.0,58.0,2.0,56.0,116.0,32801,0.003536477546416268
8041,2018,15211.0,3.0,0.0,11.0,14.0,11256,0.0012437810945273632
8042,2018,15297.0,1.0,0.0,6.0,7.0,8266,0.0008468424872973627
8043,2018,15319.0,74.0,1.0,113.0,188.0,143857,0.0013068533335187026
8044,2018,15327.0,18.0,0.0,18.0,36.0,17018,0.0021154072158890585
8045,2018,15335.0,39.0,10.0,122.0,171.0,61169,0.002795533685363501
8046,2018,15394.0,28.0,0.0,29.0,57.0,31049,0.0018358079165190506
8047,2018,15408.0,5.0,0.0,27.0,32.0,20021,0.0015983217621497428
8048,2018,16102.0,81.0,1.0,33.0,115.0,61757,0.0018621370856744983
8049,2018,16218.0,182.0,0.0,144.0,326.0,37287,0.008742993536621342
8050,2018,16226.0,35.0,0.0,7.0,42.0,25136,0.0016709102482495226
8051,2018,16234.0,11.0,0.0,4.0,15.0,13899,0.0010792143319663286
8052,2018,16293.0,21.0,1.0,7.0,29.0,22684,0.001278434138599894
8053,2018,17109.0,531.0,67.0,139.0,737.0,18074,0.04077680646232157
8054,2018,17214.0,533.0,50.0,197.0,780.0,39885,0.019556224144415192
8055,2018,17222.0,13.0,0.0,11.0,24.0,3607,0.006653728860548933
8056,2018,17311.0,166.0,6.0,64.0,236.0,21077,0.011197039426863406
8057,2018,17320.0,24.0,0.0,29.0,53.0,8931,0.005934385847049603
8058,2018,17338.0,125.0,4.0,93.0,222.0,32842,0.00675963705011875
8059,2018,17419.0,28.0,0.0,68.0,96.0,19825,0.004842370744010088
8060,2018,17427.0,304.0,0.0,37.0,341.0,16623,0.020513746014558142
8061,2018,17494.0,97.0,2.0,46.0,145.0,11265,0.01287172658677319
8062,2018,18113.0,9.0,0.0,98.0,107.0,19113,0.005598283890545702
8063,2018,18121.0,87.0,0.0,261.0,348.0,9616,0.03618968386023295
8064,2018,18130.0,28.0,0.0,138.0,166.0,49220,0.00337261275904104
8065,2018,18211.0,6.0,0.0,49.0,55.0,12746,0.004315079240546054
8066,2018,18229.0,6.0,0.0,34.0,40.0,7425,0.0053872053872053875
8067,2018,18300.0,3.0,0.0,151.0,154.0,1354,0.1137370753323486
8068,2018,19101.0,12.0,1.0,4.0,17.0,555,0.03063063063063063
8069,2018,19217.0,5608.0,40.0,2028.0,7676.0,23808,0.32241263440860213
8070,2018,19225.0,57.0,1.0,62.0,120.0,5571,0.021540118470651588
8071,2018,19314.0,655.0,5.0,326.0,986.0,106619,0.009247882647558128
8072,2018,19322.0,57.0,1.0,15.0,73.0,2854,0.0255781359495445
8073,2018,20118.0,74.0,2.0,24.0,100.0,1178,0.08488964346349745
8074,2018,20126.0,158.0,0.0,15.0,173.0,4033,0.042896107116290605
8075,2018,20134.0,513.0,25.0,243.0,781.0,29167,0.026776836836150442
8076,2018,20142.0,130.0,3.0,39.0,172.0,4631,0.037141006262146406
8077,2018,20193.0,318.0,7.0,126.0,451.0,8662,0.05206649734472408
8078,2018,20215.0,568.0,8.0,91.0,667.0,5648,0.11809490084985835
8079,2018,20223.0,39.0,0.0,24.0,63.0,1634,0.038555691554467565
8080,2018,20291.0,374.0,100.0,227.0,701.0,13074,0.05361786752332874
8081,2018,20312.0,282.0,37.0,78.0,397.0,7689,0.051632201846794124
8082,2018,20321.0,58.0,16.0,38.0,112.0,2661,0.04208944006012777
8083,2018,20339.0,50.0,5.0,6.0,61.0,1028,0.05933852140077821
8084,2018,20401.0,23.0,3.0,7.0,33.0,2999,0.011003667889296432
8085,2018,20517.0,822.0,60.0,129.0,1011.0,7565,0.1336417713152677
8086,2018,20525.0,8.0,1.0,18.0,27.0,1716,0.015734265734265736
8087,2018,20614.0,89.0,2.0,157.0,248.0,22336,0.011103151862464184
8088,2018,20622.0,55.0,2.0,168.0,225.0,20090,0.011199601791936287
8089,2018,20631.0,340.0,65.0,533.0,938.0,47195,0.019874986757071722
8090,2018,20711.0,192.0,25.0,520.0,737.0,24669,0.029875552312619076
8091,2018,20720.0,13.0,0.0,40.0,53.0,1855,0.02857142857142857
8092,2018,20738.0,24.0,1.0,34.0,59.0,3608,0.016352549889135256
8093,2018,20916.0,50.0,4.0,85.0,139.0,5929,0.023444088379153315
8094,2018,20924.0,123.0,1.0,29.0,153.0,6622,0.023104802174569616
8095,2018,20932.0,128.0,20.0,182.0,330.0,10062,0.032796660703637445
8096,2018,20941.0,50.0,2.0,10.0,62.0,525,0.1180952380952381
8097,2018,20991.0,588.0,159.0,514.0,1261.0,35844,0.035180225421269945
8098,2018,21106.0,47.0,22.0,91.0,160.0,4966,0.03221908981071285
8099,2018,21211.0,661.0,602.0,986.0,2249.0,83280,0.027005283381364074
8100,2018,21220.0,39.0,50.0,107.0,196.0,10072,0.019459888800635424
8101,2018,21238.0,43.0,19.0,70.0,132.0,3392,0.03891509433962264
8102,2018,22111.0,432.0,201.0,102.0,735.0,28846,0.025480135894058103
8103,2018,22129.0,2.0,0.0,6.0,8.0,16183,0.0004943459185565099
8104,2018,22196.0,293.0,7.0,155.0,455.0,45901,0.009912638068887389
8105,2018,22218.0,83.0,1.0,55.0,139.0,16004,0.008685328667833041
8106,2018,22226.0,280.0,8.0,271.0,559.0,117249,0.00476763128043736
8107,2018,22234.0,44.0,10.0,22.0,76.0,10682,0.007114772514510391
8108,2018,22293.0,958.0,90.0,484.0,1532.0,169577,0.0090342440307353
8109,2018,23117.0,176.0,3.0,122.0,301.0,18120,0.01661147902869757
8110,2018,23125.0,39.0,0.0,45.0,84.0,7132,0.011777902411665733
8111,2018,23192.0,65.0,0.0,40.0,105.0,16004,0.006560859785053737
8112,2018,23206.0,272.0,0.0,95.0,367.0,12910,0.028427575522850503
8113,2018,23303.0,653.0,4.0,77.0,734.0,96939,0.007571771939054457
8114,2018,23419.0,129.0,16.0,24.0,169.0,8522,0.019831025580849565
8115,2018,23427.0,70.0,0.0,87.0,157.0,102505,0.0015316326032876445
8116,2018,23494.0,100.0,1.0,57.0,158.0,21638,0.007301968758665311
8117,2018,23915.0,46.0,0.0,44.0,90.0,45256,0.00198868658299452
8118,2018,23923.0,45.0,1.0,17.0,63.0,7541,0.00835432966450073
8119,2018,23991.0,101.0,12.0,74.0,187.0,21326,0.008768639219731783
8120,2018,24113.0,70.0,0.0,24.0,94.0,11552,0.008137119113573408
8121,2018,24121.0,153.0,9.0,55.0,217.0,8182,0.026521632852603276
8122,2018,24211.0,331.0,36.0,100.0,467.0,6554,0.07125419591089412
8123,2018,24229.0,1332.0,86.0,323.0,1741.0,32115,0.05421142768176864
8124,2018,24237.0,703.0,15.0,164.0,882.0,26938,0.03274185165936595
8125,2018,24245.0,110.0,0.0,45.0,155.0,12089,0.012821573331127472
8126,2018,24318.0,80.0,10.0,47.0,137.0,8746,0.015664303681683055
8127,2018,24393.0,30.0,1.0,7.0,38.0,2134,0.01780693533270853
8128,2018,24415.0,594.0,4.0,124.0,722.0,21058,0.03428625700446386
8129,2018,24423.0,24.0,0.0,37.0,61.0,804,0.07587064676616916
8130,2018,24431.0,73.0,0.0,39.0,112.0,5089,0.02200825309491059
8131,2018,24491.0,156.0,2.0,31.0,189.0,12778,0.014791047112224134
8132,2018,24512.0,464.0,25.0,116.0,605.0,44365,0.013636875915699313
8133,2018,24521.0,94.0,3.0,55.0,152.0,12941,0.011745614712927904
8134,2018,25110.0,488.0,3.0,80.0,571.0,44229,0.012910081620656131
8135,2018,25128.0,95.0,0.0,27.0,122.0,49247,0.0024773082624322293
8136,2018,25136.0,200.0,1.0,29.0,230.0,12337,0.018643106103590823
8137,2018,25217.0,73.0,0.0,2.0,75.0,6475,0.011583011583011582
8138,2018,25225.0,119.0,1.0,12.0,132.0,2882,0.04580152671755725
8139,2018,25314.0,31.0,1.0,18.0,50.0,4792,0.010434056761268781
8140,2018,25322.0,102.0,9.0,66.0,177.0,25275,0.007002967359050445
8141,2018,25390.0,125.0,2.0,61.0,188.0,42594,0.00441376719725783
8142,2018,25411.0,50.0,48.0,7.0,105.0,8004,0.013118440779610194
8143,2018,25420.0,71.0,1.0,50.0,122.0,30470,0.004003938299967181
8144,2018,25438.0,130.0,7.0,61.0,198.0,21236,0.009323789790921078
8145,2018,25501.0,329.0,0.0,85.0,414.0,7531,0.05497277917939185
8146,2018,25918.0,107.0,4.0,78.0,189.0,18019,0.01048892835340474
8147,2018,25926.0,87.0,24.0,50.0,161.0,24479,0.00657706605661996
8148,2018,25934.0,20.0,4.0,23.0,47.0,20437,0.0022997504526104614
8149,2018,25993.0,337.0,15.0,267.0,619.0,81512,0.007593973893414467
8150,2018,26108.0,594.0,146.0,451.0,1191.0,29660,0.040155091031692514
8151,2018,26213.0,159.0,38.0,334.0,531.0,9250,0.0574054054054054
8152,2018,26221.0,492.0,77.0,534.0,1103.0,24798,0.044479393499475765
8153,2018,26311.0,351.0,142.0,240.0,733.0,6263,0.11703656394699026
8154,2018,26329.0,166.0,84.0,370.0,620.0,9983,0.06210557948512471
8155,2018,26400.0,158.0,46.0,95.0,299.0,11137,0.026847445452096615
8156,2018,26515.0,714.0,50.0,545.0,1309.0,17933,0.07299392182010818
8157,2018,26523.0,3.0,1.0,85.0,89.0,2335,0.038115631691648826
8158,2018,26604.0,89.0,59.0,94.0,242.0,5492,0.04406409322651129
8159,2018,26701.0,16.0,0.0,22.0,38.0,1585,0.023974763406940065
8160,2018,27104.0,432.0,237.0,107.0,776.0,30194,0.025700470292111015
8161,2018,27210.0,42.0,2.0,10.0,54.0,2106,0.02564102564102564
8162,2018,27228.0,59.0,0.0,53.0,112.0,8424,0.013295346628679962
8163,2018,27317.0,476.0,23.0,130.0,629.0,18276,0.034416721383234844
8164,2018,27325.0,69.0,6.0,34.0,109.0,8097,0.01346177596640731
8165,2018,27333.0,334.0,31.0,99.0,464.0,21558,0.021523332405603487
8166,2018,27406.0,51.0,1.0,21.0,73.0,9660,0.007556935817805383
8167,2018,27511.0,609.0,55.0,98.0,762.0,28930,0.026339440027652955
8168,2018,27597.0,83.0,17.0,53.0,153.0,18551,0.008247533825669775
8169,2018,27902.0,342.0,52.0,245.0,639.0,25957,0.024617636860962362
8170,2018,28119.0,394.0,4.0,27.0,425.0,5397,0.07874745228830832
8171,2018,28127.0,310.0,3.0,60.0,373.0,11099,0.033606631228038565
8172,2018,28135.0,170.0,13.0,62.0,245.0,15844,0.0154632668518051
8173,2018,28143.0,275.0,339.0,90.0,704.0,11981,0.058759702862866206
8174,2018,28151.0,180.0,2.0,70.0,252.0,9547,0.0263957264062009
8175,2018,28216.0,47.0,5.0,21.0,73.0,4200,0.017380952380952382
8176,2018,28224.0,369.0,23.0,127.0,519.0,18241,0.028452387478756648
8177,2018,28232.0,226.0,6.0,84.0,316.0,19985,0.015811858894170628
8178,2018,28241.0,99.0,13.0,24.0,136.0,4586,0.02965547317924117
8179,2018,28259.0,103.0,3.0,29.0,135.0,3232,0.04176980198019802
8180,2018,28291.0,682.0,22.0,285.0,989.0,45489,0.021741519927894654
8181,2018,28313.0,127.0,109.0,26.0,262.0,5786,0.0452817144832354
8182,2018,28321.0,33.0,0.0,6.0,39.0,2442,0.01597051597051597
8183,2018,28330.0,856.0,151.0,300.0,1307.0,64021,0.02041517627028631
8184,2018,28402.0,171.0,0.0,62.0,233.0,15798,0.014748702367388277
8185,2018,28518.0,501.0,1.0,33.0,535.0,7108,0.07526730444569499
8186,2018,28526.0,147.0,10.0,36.0,193.0,4675,0.04128342245989305
8187,2018,28534.0,41.0,0.0,21.0,62.0,5745,0.010791993037423847
8188,2018,28542.0,181.0,32.0,57.0,270.0,5722,0.04718629849702901
8189,2018,28615.0,68.0,2.0,14.0,84.0,5394,0.01557285873192436
8190,2018,28623.0,335.0,10.0,106.0,451.0,17232,0.026172237697307334
8191,2018,28631.0,18.0,1.0,11.0,30.0,1717,0.017472335468841003
8192,2018,28640.0,10.0,0.0,11.0,21.0,2530,0.008300395256916997
8193,2018,28658.0,331.0,13.0,44.0,388.0,3216,0.12064676616915423
8194,2018,28666.0,26.0,0.0,6.0,32.0,2056,0.01556420233463035
8195,2018,28691.0,697.0,26.0,246.0,969.0,37464,0.025864830237027545
8196,2018,29107.0,3522.0,1044.0,375.0,4941.0,83705,0.059028731855922584
8197,2018,29204.0,1491.0,69.0,419.0,1979.0,23386,0.08462327888480288
8198,2018,29301.0,286.0,23.0,143.0,452.0,43349,0.010426999469422594
8199,2018,29417.0,1130.0,26.0,508.0,1664.0,33352,0.049892060446150154
8200,2018,29425.0,184.0,41.0,27.0,252.0,11329,0.02224379909965575
8201,2018,29433.0,356.0,4.0,64.0,424.0,14200,0.029859154929577466
8202,2018,29441.0,225.0,30.0,57.0,312.0,13893,0.022457352623623406
8203,2018,29450.0,478.0,40.0,140.0,658.0,32047,0.02053234312104097
8204,2018,29492.0,2502.0,190.0,856.0,3548.0,152725,0.023231298084792927
8205,2018,29506.0,3.0,1.0,0.0,4.0,9443,0.00042359419675950437
8206,2018,30113.0,344.0,5.0,65.0,414.0,17931,0.023088505939434498
8207,2018,30121.0,8.0,0.0,3.0,11.0,2633,0.004177744018230156
8208,2018,30318.0,148.0,1.0,31.0,180.0,2384,0.07550335570469799
8209,2018,30326.0,31.0,0.0,7.0,38.0,1535,0.024755700325732898
8210,2018,30415.0,3743.0,5.0,327.0,4075.0,15234,0.2674937639490613
8211,2018,30423.0,181.0,0.0,16.0,197.0,3125,0.06304
8212,2018,30911.0,83.0,62.0,56.0,201.0,11371,0.017676545598452203
8213,2018,30920.0,27.0,0.0,17.0,44.0,8048,0.0054671968190854875
8214,2018,30997.0,20.0,3.0,7.0,30.0,3348,0.008960573476702509
8215,2018,31012.0,196.0,3.0,196.0,395.0,173947,0.0022708066250064674
8216,2018,31021.0,47.0,4.0,55.0,106.0,26690,0.003971524915698764
8217,2018,31039.0,13.0,0.0,4.0,17.0,7332,0.0023186033824331696
8218,2018,31047.0,16.0,0.0,53.0,69.0,24261,0.0028440707308025224
8219,2018,32116.0,6.0,0.0,27.0,33.0,10621,0.00310705206666039
8220,2018,32124.0,1.0,0.0,11.0,12.0,6830,0.0017569546120058566
8221,2018,32205.0,3.0,0.0,2.0,5.0,1597,0.0031308703819661866
8222,2018,32302.0,3.0,1.0,8.0,12.0,3643,0.0032939884710403516
8223,2018,32400.0,16.0,0.0,23.0,39.0,12272,0.0031779661016949155
8224,2018,32507.0,351.0,122.0,316.0,789.0,58574,0.013470140335302352
8225,2018,32914.0,19.0,0.0,27.0,46.0,6988,0.00658271322266743
8226,2018,32922.0,22.0,3.0,25.0,50.0,11761,0.0042513391718391295
8227,2018,32990.0,63.0,6.0,87.0,156.0,32886,0.004743659916073709
8228,2018,33112.0,33.0,0.0,0.0,33.0,7037,0.004689498365780873
8229,2018,33121.0,228.0,6.0,220.0,454.0,12523,0.03625329393915196
8230,2018,33139.0,186.0,13.0,52.0,251.0,15404,0.016294468969098936
8231,2018,33147.0,681.0,48.0,234.0,963.0,82590,0.011660007264802034
8232,2018,33155.0,55.0,2.0,23.0,80.0,2017,0.03966286564204264
8233,2018,33163.0,166.0,0.0,36.0,202.0,6480,0.03117283950617284
8234,2018,33171.0,57.0,0.0,8.0,65.0,5484,0.011852662290299052
8235,2018,33198.0,45.0,1.0,57.0,103.0,7571,0.013604543653414344
8236,2018,33210.0,449.0,23.0,96.0,568.0,26466,0.021461497770724702
8237,2018,33295.0,25.0,3.0,18.0,46.0,13477,0.00341322252726868
8238,2018,35115.0,4299.0,31.0,740.0,5070.0,35045,0.14467113710943072
8239,2018,35123.0,1095.0,10.0,104.0,1209.0,10635,0.11368124118476727
8240,2018,35131.0,155.0,4.0,67.0,226.0,2109,0.10715979137031768
8241,2018,35140.0,3451.0,4.0,792.0,4247.0,73461,0.05781298920515648
8242,2018,35204.0,433.0,2.0,49.0,484.0,4018,0.12045793927327028
8243,2018,35301.0,5.0,6.0,8.0,19.0,629,0.030206677265500796
8244,2018,36006.0,5044.0,18.0,1529.0,6591.0,132172,0.04986684017794994
8245,2018,37011.0,135.0,4.0,44.0,183.0,5640,0.032446808510638296
8246,2018,37029.0,70.0,1.0,11.0,82.0,7349,0.011157980677643217
8247,2018,38114.0,471.0,2.0,97.0,570.0,126946,0.004490098151970129
8248,2018,38122.0,32.0,0.0,9.0,41.0,6315,0.0064924782264449725
8249,2018,38211.0,130.0,3.0,41.0,174.0,28084,0.006195698618430423
8250,2018,38220.0,46.0,0.0,5.0,51.0,4959,0.0102843315184513
8251,2018,38319.0,21.0,0.0,6.0,27.0,8535,0.003163444639718805
8252,2018,38327.0,6.0,0.0,5.0,11.0,10114,0.0010876013446707534
8253,2018,38394.0,31.0,0.0,12.0,43.0,12399,0.0034680216146463425
8254,2018,39005.0,24.0,1.0,6.0,31.0,1699,0.018246027074749854
8255,2018,41107.0,2119.0,5.0,231.0,2355.0,115336,0.020418603038080043
8256,2018,41204.0,11386.0,32.0,526.0,11944.0,663374,0.018004926331149546
8257,2018,42111.0,2854.0,2.0,190.0,3046.0,128917,0.02362760535848647
8258,2018,42120.0,599.0,0.0,205.0,804.0,23365,0.034410442970254654
8259,2018,42138.0,750.0,5.0,40.0,795.0,42288,0.018799659477866063
8260,2018,42219.0,1904.0,52.0,1093.0,3049.0,181684,0.01678188503115299
8261,2018,42227.0,549.0,15.0,143.0,707.0,32783,0.021566055577585945
8262,2018,42235.0,58.0,0.0,2.0,60.0,2327,0.02578427159432746
8263,2018,42910.0,83.0,0.0,8.0,91.0,3304,0.02754237288135593
8264,2018,42928.0,869.0,1.0,68.0,938.0,78853,0.011895552483735559
8265,2018,42995.0,1467.0,16.0,136.0,1619.0,81696,0.01981737171954563
8266,2018,43118.0,41.0,0.0,2.0,43.0,4954,0.008679854662898667
8267,2018,43126.0,53.0,0.0,32.0,85.0,7690,0.011053315994798439
8268,2018,43134.0,634.0,5.0,22.0,661.0,56819,0.01163343247857231
8269,2018,43193.0,18.0,0.0,2.0,20.0,4866,0.004110152075626798
8270,2018,43215.0,1516.0,13.0,479.0,2008.0,160340,0.012523387800923038
8271,2018,43223.0,632.0,0.0,99.0,731.0,69867,0.010462736341906765
8272,2018,43291.0,418.0,16.0,187.0,621.0,51986,0.011945523794867848
8273,2018,43304.0,512.0,1.0,22.0,535.0,107395,0.004981609944597049
8274,2018,43916.0,225.0,0.0,12.0,237.0,18511,0.012803198098427962
8275,2018,43991.0,1462.0,12.0,152.0,1626.0,140827,0.011546081362238775
8276,2018,45111.0,137.0,7.0,716.0,860.0,218434,0.003937116016737321
8277,2018,45129.0,14.0,1.0,58.0,73.0,7744,0.009426652892561983
8278,2018,45200.0,83.0,0.0,59.0,142.0,203312,0.0006984339340520973
8279,2018,45307.0,289.0,12.0,706.0,1007.0,426621,0.002360408887513742
8280,2018,45412.0,6.0,3.0,94.0,103.0,66843,0.0015409242553446134
8281,2018,45421.0,0.0,0.0,1.0,1.0,517,0.0019342359767891683
8282,2018,45439.0,0.0,0.0,2.0,2.0,6653,0.0003006162633398467
8283,2018,46117.0,34.0,0.0,6.0,40.0,3279,0.012198841110094541
8284,2018,46125.0,8.0,6.0,21.0,35.0,2006,0.01744765702891326
8285,2018,46133.0,7.0,0.0,3.0,10.0,3232,0.003094059405940594
8286,2018,46141.0,58.0,0.0,135.0,193.0,3321,0.058115025594700394
8287,2018,46150.0,4.0,0.0,1.0,5.0,2679,0.001866368047779022
8288,2018,46168.0,3.0,0.0,18.0,21.0,3847,0.005458799064205874
8289,2018,46176.0,1.0,0.0,23.0,24.0,9553,0.002512299801109599
8290,2018,46184.0,32.0,7.0,82.0,121.0,8739,0.013845977800663692
8291,2018,46192.0,43.0,1.0,77.0,121.0,14258,0.00848646373965493
8292,2018,46214.0,31.0,3.0,41.0,75.0,7294,0.010282423910063065
8293,2018,46222.0,270.0,2.0,59.0,331.0,13659,0.024233106376747932
8294,2018,46231.0,859.0,45.0,261.0,1165.0,55758,0.020893862764087664
8295,2018,46311.0,9.0,0.0,52.0,61.0,18334,0.0033271517399367295
8296,2018,46320.0,443.0,0.0,91.0,534.0,31891,0.016744536076008905
8297,2018,46338.0,30.0,0.0,72.0,102.0,72980,0.0013976431899150451
8298,2018,46346.0,30.0,0.0,77.0,107.0,48116,0.0022237925014548174
8299,2018,46354.0,41.0,1.0,251.0,293.0,113479,0.0025819755196996802
8300,2018,46362.0,15.0,1.0,30.0,46.0,9722,0.004731536720839333
8301,2018,46371.0,23.0,0.0,147.0,170.0,60408,0.0028141967951264735
8302,2018,46397.0,55.0,1.0,311.0,367.0,149723,0.0024511932034490358
8303,2018,46419.0,5.0,0.0,75.0,80.0,24088,0.0033211557622052474
8304,2018,46427.0,18.0,0.0,144.0,162.0,38352,0.004224030037546934
8305,2018,46435.0,2.0,0.0,20.0,22.0,6559,0.0033541698429638664
8306,2018,46443.0,50.0,110.0,630.0,790.0,69231,0.011411073074200863
8307,2018,46451.0,255.0,30.0,620.0,905.0,44447,0.020361329223569646
8308,2018,46460.0,90.0,10.0,408.0,508.0,64838,0.007834911625898392
8309,2018,46478.0,15.0,0.0,179.0,194.0,26864,0.007221560452650387
8310,2018,46494.0,115.0,9.0,409.0,533.0,76305,0.006985125483257978
8311,2018,46516.0,152.0,61.0,2444.0,2657.0,23546,0.1128429457232651
8312,2018,46524.0,666.0,5.0,797.0,1468.0,14103,0.10409132808622279
8313,2018,46613.0,54.0,2.0,135.0,191.0,32909,0.005803883436142089
8314,2018,46621.0,95.0,0.0,44.0,139.0,7901,0.0175927097835717
8315,2018,46630.0,845.0,55.0,395.0,1295.0,33861,0.038244588169280294
8316,2018,46648.0,269.0,45.0,247.0,561.0,10147,0.05528727702769291
8317,2018,46656.0,20.0,0.0,202.0,222.0,7803,0.028450595924644367
8318,2018,46699.0,557.0,101.0,353.0,1011.0,26830,0.037681699590011185
8319,2018,46711.0,9.0,0.0,10.0,19.0,15533,0.001223202214639799
8320,2018,46729.0,20.0,0.0,99.0,119.0,27052,0.004398935383705456
8321,2018,46737.0,80.0,5.0,65.0,150.0,15300,0.00980392156862745
8322,2018,46745.0,2.0,0.0,4.0,6.0,4053,0.0014803849000740192
8323,2018,46796.0,89.0,0.0,90.0,179.0,45366,0.003945686196711194
8324,2018,46818.0,444.0,3.0,220.0,667.0,28505,0.02339940361340116
8325,2018,46826.0,91.0,0.0,57.0,148.0,15880,0.009319899244332493
8326,2018,46834.0,735.0,21.0,195.0,951.0,34188,0.027816777816777816
8327,2018,46842.0,134.0,12.0,145.0,291.0,13686,0.021262604120999562
8328,2018,46851.0,28.0,0.0,66.0,94.0,13184,0.007129854368932039
8329,2018,46869.0,19.0,0.0,28.0,47.0,22250,0.002112359550561798
8330,2018,46877.0,41.0,0.0,32.0,73.0,43983,0.001659732169247209
8331,2018,46893.0,247.0,12.0,399.0,658.0,41689,0.015783540022547914
8332,2018,46915.0,39.0,0.0,218.0,257.0,86160,0.0029828226555246055
8333,2018,46923.0,254.0,2.0,82.0,338.0,11308,0.029890343119915105
8334,2018,46931.0,68.0,26.0,412.0,506.0,64933,0.007792647806200237
8335,2018,47113.0,250.0,0.0,1194.0,1444.0,1297679,0.0011127559280839098
