,hs_product_code,hs_product_name_short_en,export_value,import_value,pci,density,cog,rca,rcd,import_value_total,import_value_standarized,import_value_total_standarized,export_value_standarized,eci_standarized,pci_standarized,rca_standarized,rcd_standarized,coi_standarized,cog_standarized,density_standarized,pgi,pei,pei_standarized,pgi_standirized,pei_inverted,import_total_2013,growth,growth_standarized
201,2508,Clays,8063163.0,23135977.0,-0.209093828036407,0.1548814863958622,0.1437735408802315,0.2098512453513099,0.7891456823740989,2520708973.0,0.7299827694778316,0.7892696977660432,0.6449459296510129,0.0,0.5049907398468357,0.0049858545628799,0.0258923747200794,0.0,0.3570978824825444,0.2173333614489353,0.3295722805026682,4201.202917799759,0.0368048607069412,0.6704277194973318,0.9631951392930588,1974082166.0,546626807.0,0.7691927911285449
202,2509,Chalk,151141.0,535085.0,0.902372249259914,0.1351926842648419,0.4294756608964531,0.0769438281708693,0.3570076353133176,128865695.0,0.5678281473856905,0.6808562645559547,0.4836630559764592,0.0,0.6172901975647391,0.0018281079825328,0.0117136489217713,0.0,0.5236992024349912,0.1680221077974528,0.3287385516142502,1477.6168971339491,0.0109859910472718,0.6712614483857497,0.9890140089527282,186836258.0,-57970563.0,
203,2510,Natural calcium phosphates,55914.0,164076166.0,-1.1324077462108713,0.1634956741135299,-0.019007834918331,0.0010964608256846,4.216783329301121,3345463232.0,0.8143138606276938,0.7995901247741651,0.44333477898091306,0.0,0.4117016557871505,2.605080661592981e-05,0.1383553588574161,0.0,0.2621752684320221,0.2389078784114554,0.4084116897301506,604.5253931139314,0.0027093162618185,0.5915883102698494,0.9972906837381816,3399206066.0,-53742834.0,
204,2511,Natural barium sulfate,176887.0,3153716.0,-0.9110388548618517,0.1434018210955761,0.0041268932122044,0.0195178320272141,0.4560594618889499,594556538.0,0.6441937912978347,0.7366045903881219,0.4900423450100471,0.0,0.4340681561796594,0.000463724061811,0.0149636027233164,0.0,0.2756658097100125,0.1885821614678731,0.3711829936900905,4078.021935802646,0.0356371378244614,0.6288170063099094,0.9643628621755386,786245419.0,-191688881.0,
205,2512,Siliceous fossil meals and earths,630959.0,12831699.0,0.2618874687463488,0.1456852448588419,0.3179021182537384,0.215428184081711,5.741809427567067,192144270.0,0.7046064833390177,0.6954209788895277,0.5416179223723027,0.0,0.552577387162818,0.0051183570189379,0.1883924408261214,0.0,0.4586373839402895,0.1943010715181101,0.3447485706195484,2859.579791878716,0.0240866310062006,0.6552514293804517,0.9759133689937994,177522438.0,14621832.0,0.6307464720054934
206,2513,Natural abrasives,343116.0,3187019.0,-1.075761083230308,0.1434116606474041,0.0751593090868332,0.0629499239958575,0.7663058159641258,357581119.0,0.6446460051993088,0.7180665918782144,0.5169126635739517,0.0,0.4174250779087868,0.0014956268916215,0.0251429840906275,0.0,0.3170869032722597,0.1886068049496236,0.4118664452451183,7054.702839011427,0.0638552795226577,0.5881335547548817,0.9361447204773424,300050783.0,57530336.0,0.6831160330556525
207,2514,Slate,4484598.0,108110.0,0.1886491741080008,0.1817493523014111,0.0,3.639736445424784,0.1149940884933113,80831828.0,0.49898040719361286,0.6638515233660832,0.6211537870161927,0.0,0.5451775924771564,0.0864764778199034,0.00377302961464,0.0,0.2732592967432308,0.2846248168623218,0.349214724774695,7364.904418680391,0.0667959078314117,0.6507852752253049,0.9332040921685882,83287033.0,-2455205.0,
208,2515,Marble,31996668.0,7239411.0,-1.0130974752128885,0.1509805916499428,-0.13199367778107,0.944284468784614,0.2800042055042289,2222955287.0,0.6799659750180744,0.7846866321349008,0.7008445596549439,0.0,0.42375643551182,0.0224352494047139,0.009187117124309,0.0,0.1962898960875561,0.2075634420295766,0.383806780171159,3064.5177698625635,0.0260293884229785,0.6161932198288409,0.9739706115770216,2565558216.0,-342602929.0,
209,2516,Granite,178128243.0,502094.0,-1.527787894600041,0.2139838308973054,-0.0,5.817125676157886,0.0214893818661921,2008876121.0,0.5650885644064472,0.7809946595543393,0.7704730811476804,0.0,0.3717535393637192,0.1382090563568675,0.0007050803675544,0.0,0.2732592967432308,0.3653571305799292,0.4398279245327533,3919.0316815474425,0.0341299525838905,0.5601720754672467,0.9658700474161096,2068256085.0,-59379964.0,
210,2517,Gravel,648744.0,8256534.0,0.6944966937226104,0.1437870548187275,0.2107723620759475,0.0145542898507075,0.2427608606022765,2924227476.0,0.6856254537800224,0.7946835842098681,0.5427452545407109,0.0,0.5962870264950175,0.0003457952910412,0.0079651391504457,0.0,0.396166868200363,0.1895469920203367,0.3201749645816579,1185.7483833293118,0.0082191553172803,0.679825035418342,0.9917808446827197,3256760142.0,-332532666.0,
211,2518,Dolomite,8826034.0,9028774.0,0.0382174902883096,0.1501844107557665,0.1181091167032299,0.9258448040796484,1.241265283987934,625397616.0,0.689474565580163,0.7384484171836015,0.6486121366131106,0.0,0.5299783912944841,0.0219971415142731,0.0407267081071168,0.0,0.3421322009416962,0.2055693807472329,0.3841382680612086,1309.8733732195349,0.0093958271430154,0.6158617319387913,0.9906041728569844,598737040.0,26660576.0,0.6537110727796833
212,2519,Natural magnesia,81515172.0,39523261.0,0.0048936844746215,0.1791474998627723,0.0,2.4397704782166203,1.550338464980718,2191887683.0,0.753035696345253,0.7841734858300752,0.7387702914561567,0.0,0.5266114461412168,0.0579664931262713,0.0508675969150194,0.0,0.2732592967432308,0.2781083917029007,0.4226720024384344,4573.249348011865,0.0403317617176327,0.5773279975615656,0.9596682382823674,1788059438.0,403828245.0,0.7576171451067085
213,2520,Gypsum,2773196.0,3568586.0,-1.3022885664926849,0.1540251742370234,-0.1253357442088932,0.1210441120388688,0.2041373630335497,1503023307.0,0.6495141690071801,0.7704178548362633,0.6016608727519642,0.0,0.3945373676599528,0.0028758863799374,0.0066978774845883,0.0,0.2001723332259903,0.2151886994330161,0.3681170061341644,1858.4784322336104,0.0145964569031348,0.6318829938658356,0.9854035430968652,1088988077.0,414035230.0,0.7585714607563329
214,2521,Limstone,232092.0,10353310.0,-0.0293621111229085,0.1479076910300677,0.1602503624167044,0.01549369598024,0.9058104072127476,982729425.0,0.6953675717402421,0.7549261810743995,0.5010581281035186,0.0,0.5231503353184234,0.000368114636011,0.0297202189820535,0.0,0.3667060023538335,0.1998672611799696,0.3384696927906427,1906.424643153872,0.0150509742053357,0.6615303072093572,0.9849490257946644,623029277.0,359700148.0,0.7531930231074607
215,2522,Quicklime,2686911.0,12550367.0,-0.012891622649071,0.1597488274985418,0.0700347989922922,0.1627603544435718,0.9963570558646084,1083012510.0,0.703652136781703,0.7584688834792794,0.600378986290681,0.0,0.5248144679102702,0.0038670223495691,0.0326911124544579,0.0,0.3140986505221167,0.2295237776116518,0.4312036111167208,996.3109763660344,0.0064233391829858,0.5687963888832792,0.9935766608170142,1032383391.0,50629119.0,0.6782305845971774
216,2523,Cements,42265532.0,36194793.0,-1.1625282523597045,0.1650117109283481,-0.2085290972088521,0.2126583973014434,0.2386742261753137,13038649839.0,0.7492484716143568,0.8491865459563451,0.7121327699907458,0.0,0.4086583631704916,0.0050525496703397,0.0078310540603409,0.0,0.151659839093024,0.2427048425651405,0.3753664914495332,1432.6352103066267,0.0105595766434473,0.6246335085504668,0.9894404233565528,11069951055.0,1968698784.0,0.8181813429674151
217,2524,Asbestos,63010368.0,0.0,-0.1723687356982002,0.3067419406518464,0.0,10.906655830522762,0.0,379008741.0,-inf,0.7201884303966536,0.7283276727438898,0.0,0.508701341581306,0.2591311747868734,0.0,0.0,0.2732592967432308,0.5976728726906044,0.3347579099291696,8325.792354403582,0.0759048693922884,0.6652420900708305,0.9240951306077116,486565431.0,-107556690.0,
218,2525,Mica,3579093.0,2344783.0,-0.3053708963455268,0.1335659320935834,0.2503248046101852,0.7580241452732261,0.650842556195236,309755312.0,0.6314344683171553,0.7128317423973471,0.6120069326814289,0.0,0.4952631712033698,0.0180098914216908,0.0213545606662683,0.0,0.4192310622398513,0.1639478533856699,0.4165938799739245,2009.2842779216728,0.0160260561315757,0.5834061200260755,0.9839739438684244,202632960.0,107122352.0,0.7068830814126325
